,Datetime,Tweet Id,url,replyCount,renderedContent,source,text,retweetCount,language,likes
68,2022-12-23 13:56:38+00:00,1606287671491383296,https://twitter.com/IPL/status/1606287671491383296,0,"All-rounder Himanshu Bisht is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","All-rounder Himanshu Bisht is UNSOLD 

#TATAIPLAuction | @TataCompanies",16,en,288
69,2022-12-23 13:56:14+00:00,1606287568265302017,https://twitter.com/IPL/status/1606287568265302017,7,"Fast bowler Mohit Sharma is SOLD to Gujarat Titans for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fast bowler Mohit Sharma is SOLD to Gujarat Titans for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies",44,en,643
70,2022-12-23 13:55:31+00:00,1606287389198090247,https://twitter.com/IPL/status/1606287389198090247,2,"Dilshan Madushanka is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dilshan Madushanka is UNSOLD 

#TATAIPLAuction | @TataCompanies",17,cy,347
71,2022-12-23 13:55:06+00:00,1606287283803627520,https://twitter.com/IPL/status/1606287283803627520,13,"Joshua Little is SOLD to Gujarat Titans for INR 4.4 Crore 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joshua Little is SOLD to Gujarat Titans for INR 4.4 Crore 

#TATAIPLAuction | @TataCompanies",76,en,976
72,2022-12-23 13:54:40+00:00,1606287174474690560,https://twitter.com/IPL/status/1606287174474690560,10,"Joshua Little from Ireland goes under the hammer who has a base price of INR 50 Lakh 

He is attracting some good bids from the franchises at the moment 

Current bid at INR 4 Crore with the Gujarat Titans 🔥😱

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Joshua Little from Ireland goes under the hammer who has a base price of INR 50 Lakh 

He is attracting some good bids from the franchises at the moment 

Current bid at INR 4 Crore with the Gujarat Titans 🔥😱

#TATAIPLAuction | @TataCompanies",64,en,1406
73,2022-12-23 13:52:33+00:00,1606286640791531525,https://twitter.com/IPL/status/1606286640791531525,4,"Naveen UL Haq from Afghanistan is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Naveen UL Haq from Afghanistan is UNSOLD 

#TATAIPLAuction | @TataCompanies",22,en,492
74,2022-12-23 13:51:57+00:00,1606286489754783751,https://twitter.com/IPL/status/1606286489754783751,0,"Richard Gleeson is also UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Richard Gleeson is also UNSOLD 

#TATAIPLAuction | @TataCompanies",18,en,354
75,2022-12-23 13:51:25+00:00,1606286358565179393,https://twitter.com/IPL/status/1606286358565179393,2,"Jamie Overton from England is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jamie Overton from England is UNSOLD 

#TATAIPLAuction | @TataCompanies",20,en,358
76,2022-12-23 13:50:50+00:00,1606286210758049792,https://twitter.com/IPL/status/1606286210758049792,6,"Suyash Sharma is SOLD for a base price of INR 20 Lakh

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suyash Sharma is SOLD for a base price of INR 20 Lakh

#TATAIPLAuction | @TataCompanies",31,en,489
77,2022-12-23 13:50:14+00:00,1606286060949889024,https://twitter.com/IPL/status/1606286060949889024,5,"Yuvraj Chudasma is also UNSOLD

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yuvraj Chudasma is also UNSOLD

#TATAIPLAuction | @TataCompanies",18,hi,209
78,2022-12-23 13:49:38+00:00,1606285908013203456,https://twitter.com/IPL/status/1606285908013203456,2,"Tejas Baroka is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tejas Baroka is UNSOLD 

#TATAIPLAuction | @TataCompanies",20,lv,321
79,2022-12-23 13:49:10+00:00,1606285790417326080,https://twitter.com/IPL/status/1606285790417326080,6,"Paul van Meekeren from Netherlands is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Paul van Meekeren from Netherlands is UNSOLD 

#TATAIPLAuction | @TataCompanies",18,en,305
80,2022-12-23 13:48:46+00:00,1606285691964489730,https://twitter.com/IPL/status/1606285691964489730,0,"Fast bowler Akash Singh is UNSOLD

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fast bowler Akash Singh is UNSOLD

#TATAIPLAuction | @TataCompanies",18,en,281
81,2022-12-23 13:48:13+00:00,1606285550180237312,https://twitter.com/IPL/status/1606285550180237312,3,"Fast bowler Rajan Kumar is next and SOLD to RCB for INR 70 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fast bowler Rajan Kumar is next and SOLD to RCB for INR 70 Lakh 

#TATAIPLAuction | @TataCompanies",48,en,588
82,2022-12-23 13:46:35+00:00,1606285140405063680,https://twitter.com/IPL/status/1606285140405063680,8,"Fast bowler Vidwath Kaverappa is SOLD to Punjab Kings for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Fast bowler Vidwath Kaverappa is SOLD to Punjab Kings for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies",43,en,536
83,2022-12-23 13:46:02+00:00,1606285003108651008,https://twitter.com/IPL/status/1606285003108651008,3,"Wicket-keeper Vishnu Vinod is SOLD to Mumbai Indians for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wicket-keeper Vishnu Vinod is SOLD to Mumbai Indians for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies",51,en,581
84,2022-12-23 13:45:21+00:00,1606284828504006656,https://twitter.com/IPL/status/1606284828504006656,0,"Kirant Shinde is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kirant Shinde is UNSOLD 

#TATAIPLAuction | @TataCompanies",19,en,291
85,2022-12-23 13:45:10+00:00,1606284784581296129,https://twitter.com/IPL/status/1606284784581296129,2,"Wicket-keeper Urvil Patel is SOLD to Gujarat Titans for INR 20 Lakh

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wicket-keeper Urvil Patel is SOLD to Gujarat Titans for INR 20 Lakh

#TATAIPLAuction | @TataCompanies",32,en,360
86,2022-12-23 13:44:09+00:00,1606284526748962818,https://twitter.com/IPL/status/1606284526748962818,1,"Baba Indrajith is next with a base price of INR 20 Lakh and he is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Baba Indrajith is next with a base price of INR 20 Lakh and he is UNSOLD 

#TATAIPLAuction | @TataCompanies",25,en,405
87,2022-12-23 13:43:47+00:00,1606284436793966592,https://twitter.com/IPL/status/1606284436793966592,4,"Wicket-keeper batter Donovan Ferreira is SOLD to Rajasthan Royals for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wicket-keeper batter Donovan Ferreira is SOLD to Rajasthan Royals for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies",49,en,462
88,2022-12-23 13:41:16+00:00,1606283801692295168,https://twitter.com/IPL/status/1606283801692295168,4,"Jagadeesha Suchith is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jagadeesha Suchith is UNSOLD 

#TATAIPLAuction | @TataCompanies",25,en,501
89,2022-12-23 13:40:37+00:00,1606283640882831360,https://twitter.com/IPL/status/1606283640882831360,2,"Suryansh Shedge is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Suryansh Shedge is UNSOLD 

#TATAIPLAuction | @TataCompanies",18,en,338
90,2022-12-23 13:40:22+00:00,1606283576361639937,https://twitter.com/IPL/status/1606283576361639937,5,"Prerak Mankad is SOLD to LSG for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Prerak Mankad is SOLD to LSG for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies",36,in,387
91,2022-12-23 13:39:58+00:00,1606283474855497730,https://twitter.com/IPL/status/1606283474855497730,7,"Duan Jansen is SOLD to Mumbai Indians for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Duan Jansen is SOLD to Mumbai Indians for INR 20 Lakh 

#TATAIPLAuction | @TataCompanies",55,in,541
92,2022-12-23 13:39:03+00:00,1606283244235763714,https://twitter.com/IPL/status/1606283244235763714,2,"And.....

Mayank Dagar is SOLD to Sunrisers Hyderabad for INR 1.8 Crore 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","And.....

Mayank Dagar is SOLD to Sunrisers Hyderabad for INR 1.8 Crore 

#TATAIPLAuction | @TataCompanies",36,en,351
93,2022-12-23 13:38:19+00:00,1606283061414354949,https://twitter.com/IPL/status/1606283061414354949,4,"All-rounder Mayank Dagar is next with a base price of INR 20 Lakh 

His current bid now moves to INR 1.7 crore with the Rajasthan Royals 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","All-rounder Mayank Dagar is next with a base price of INR 20 Lakh 

His current bid now moves to INR 1.7 crore with the Rajasthan Royals 

#TATAIPLAuction | @TataCompanies",30,en,499
94,2022-12-23 13:34:11+00:00,1606282018412789760,https://twitter.com/IPL/status/1606282018412789760,10,"Manoj Bhandage is SOLD to Royal Challengers Bangalore for a base price of INR 20 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Manoj Bhandage is SOLD to Royal Challengers Bangalore for a base price of INR 20 Lakh 

#TATAIPLAuction | @TataCompanies",63,en,779
95,2022-12-23 13:33:35+00:00,1606281868382388224,https://twitter.com/IPL/status/1606281868382388224,2,"Will Smeed from England is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Will Smeed from England is UNSOLD 

#TATAIPLAuction | @TataCompanies",26,en,438
96,2022-12-23 13:33:05+00:00,1606281744264593409,https://twitter.com/IPL/status/1606281744264593409,1,"Harpreet Bhatia is next and he is SOLD to Punjab Kings for INR 40 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Harpreet Bhatia is next and he is SOLD to Punjab Kings for INR 40 Lakh 

#TATAIPLAuction | @TataCompanies",35,en,434
97,2022-12-23 13:31:57+00:00,1606281456766050305,https://twitter.com/IPL/status/1606281456766050305,9,"Spinner Amit Mishra is next and he is SOLD to LSG for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Spinner Amit Mishra is next and he is SOLD to LSG for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies",50,en,1043
98,2022-12-23 13:31:35+00:00,1606281367762911232,https://twitter.com/IPL/status/1606281367762911232,4,"Time for the accelerated player Auction and first up its Piyush Chawla 

He is SOLD to Mumbai Indians for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Time for the accelerated player Auction and first up its Piyush Chawla 

He is SOLD to Mumbai Indians for INR 50 Lakh 

#TATAIPLAuction | @TataCompanies",60,en,797
99,2022-12-23 13:22:36+00:00,1606279105619496961,https://twitter.com/IPL/status/1606279105619496961,14,Snapshots from the high tea break here at the #TATAIPLAuction 2023 📸📸 https://t.co/oocKupDmDK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Snapshots from the high tea break here at the #TATAIPLAuction 2023 📸📸 https://t.co/oocKupDmDK,178,en,8454
100,2022-12-23 12:34:26+00:00,1606266983481110528,https://twitter.com/IPL/status/1606266983481110528,29,"Kyle Jamieson with a base price of INR 1 Crore has an opening and winning bid from the CSK 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kyle Jamieson with a base price of INR 1 Crore has an opening and winning bid from the CSK 

#TATAIPLAuction | @TataCompanies",381,en,6175
101,2022-12-23 12:33:51+00:00,1606266838655987712,https://twitter.com/IPL/status/1606266838655987712,13,"Blessing Muzarabani also goes UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Blessing Muzarabani also goes UNSOLD 

#TATAIPLAuction | @TataCompanies",30,en,744
102,2022-12-23 12:33:17+00:00,1606266696003624961,https://twitter.com/IPL/status/1606266696003624961,8,"Dushmanta Chameera is also UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dushmanta Chameera is also UNSOLD 

#TATAIPLAuction | @TataCompanies",28,en,664
103,2022-12-23 12:32:52+00:00,1606266588214304768,https://twitter.com/IPL/status/1606266588214304768,8,"Taskin Ahmed too goes UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Taskin Ahmed too goes UNSOLD 

#TATAIPLAuction | @TataCompanies",22,en,437
104,2022-12-23 12:32:16+00:00,1606266438905380864,https://twitter.com/IPL/status/1606266438905380864,18,"Sandeep Sharma is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sandeep Sharma is UNSOLD 

#TATAIPLAuction | @TataCompanies",31,en,1192
105,2022-12-23 12:31:44+00:00,1606266304549224451,https://twitter.com/IPL/status/1606266304549224451,2,"Riley Meredith is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Riley Meredith is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies",27,en,529
106,2022-12-23 12:30:38+00:00,1606266025493745664,https://twitter.com/IPL/status/1606266025493745664,22,"Dasun Shanaka is next and he too is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dasun Shanaka is next and he too is UNSOLD 

#TATAIPLAuction | @TataCompanies",32,en,714
107,2022-12-23 12:30:05+00:00,1606265886809083904,https://twitter.com/IPL/status/1606265886809083904,21,"Jimmy Neesham with a base price of INR 2 Crore is next 

Neesham is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Jimmy Neesham with a base price of INR 2 Crore is next 

Neesham is UNSOLD 

#TATAIPLAuction | @TataCompanies",32,en,692
108,2022-12-23 12:29:34+00:00,1606265758664646656,https://twitter.com/IPL/status/1606265758664646656,3,"Wayne Parnell from South Africa is next and is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wayne Parnell from South Africa is next and is UNSOLD 

#TATAIPLAuction | @TataCompanies",30,en,474
109,2022-12-23 12:29:05+00:00,1606265635029209093,https://twitter.com/IPL/status/1606265635029209093,7,"Mohammad Nabi from Afghanistan is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mohammad Nabi from Afghanistan is UNSOLD 

#TATAIPLAuction | @TataCompanies",32,da,551
110,2022-12-23 12:28:23+00:00,1606265460705542146,https://twitter.com/IPL/status/1606265460705542146,5,"Daniel Sams from Australia is next - He played for the Mumbai Indians in 2022. 

He is SOLD to LSG for INR 75 Lakh 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Daniel Sams from Australia is next - He played for the Mumbai Indians in 2022. 

He is SOLD to LSG for INR 75 Lakh 

#TATAIPLAuction | @TataCompanies",60,en,817
111,2022-12-23 12:27:42+00:00,1606265288227446784,https://twitter.com/IPL/status/1606265288227446784,7,"New Zealand's Daryl Mitchell is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","New Zealand's Daryl Mitchell is UNSOLD 

#TATAIPLAuction | @TataCompanies",27,en,602
112,2022-12-23 12:27:06+00:00,1606265138213900288,https://twitter.com/IPL/status/1606265138213900288,5,"Capped all-rounders category next 

Romario Shepherd is SOLD to Lucknow Super Giants for INR 50 Lakh

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Capped all-rounders category next 

Romario Shepherd is SOLD to Lucknow Super Giants for INR 50 Lakh

#TATAIPLAuction | @TataCompanies",43,en,609
113,2022-12-23 12:25:36+00:00,1606264760651026435,https://twitter.com/IPL/status/1606264760651026435,18,"Dawid Malan is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dawid Malan is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies",36,en,1026
114,2022-12-23 12:25:08+00:00,1606264643218857984,https://twitter.com/IPL/status/1606264643218857984,6,"Mandeep Singh is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mandeep Singh is UNSOLD 

#TATAIPLAuction | @TataCompanies",28,en,494
115,2022-12-23 12:24:07+00:00,1606264387550842880,https://twitter.com/IPL/status/1606264387550842880,25,"Travis Head is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Travis Head is next and he is UNSOLD 

#TATAIPLAuction | @TataCompanies",40,en,876
